1,0,1689.0,385.0,146.62,332.71,1,-1,-1,-1
1,1,1303.0,503.0,61.514,139.59,1,-1,-1,-1
1,2,1258.0,569.0,40.123,91.049,1,-1,-1,-1
1,3,31.0,525.0,113.37,257.27,1,-1,-1,-1
1,4,1800.0,483.0,94.66,214.81,1,-1,-1,-1
2,0,1689.01723829614,385.01723829614,146.62,332.71,1,-1,-1,-1
2,1,1307.9883052448226,498.98830524482264,61.514,139.59,1,-1,-1,-1
2,2,1253.1219198402914,536.1219198402914,52.0,118.0,1,-1,-1,-1
2,3,48.30234987727772,535.3023498772777,94.66,214.81,1,-1,-1,-1
2,5,1744.0,476.0,123.42,280.06,1,-1,-1,-1
2,6,1641.0,494.0,40.123,91.049,1,-1,-1,-1
3,0,1679.6104288753595,433.6104288753595,135.42,307.29,1,-1,-1,-1
3,1,1310.4590834166902,501.4590834166902,61.514,139.59,1,-1,-1,-1
3,2,1231.1711390267578,412.1711390267578,103.17,234.13,1,-1,-1,-1
3,3,52.42940644923914,556.4294064492392,87.838,199.32,1,-1,-1,-1
3,5,1763.9304391421883,460.93043914218833,113.37,257.27,1,-1,-1,-1
3,7,1742.0,513.0,94.66,214.81,1,-1,-1,-1
3,8,107.0,494.0,103.17,234.13,1,-1,-1,-1
4,0,1665.1661889391098,368.1661889391098,159.84,362.7,1,-1,-1,-1
4,1,1307.0526704138474,502.0526704138474,67.474,153.11,1,-1,-1,-1
4,5,1762.8526615828855,476.8526615828855,113.37,257.27,1,-1,-1,-1
4,8,107.01723829613962,494.01723829613957,103.17,234.13,1,-1,-1,-1
4,9,1852.0,505.0,30.903,70.127,1,-1,-1,-1
4,10,58.0,566.0,79.918,181.35,1,-1,-1,-1
5,0,1651.3906442124617,404.39064421246167,159.84,362.7,1,-1,-1,-1
5,1,1316.6332323889446,535.6332323889444,52.0,118.0,1,-1,-1,-1
5,5,1716.7355529635743,395.73555296357426,159.84,362.7,1,-1,-1,-1
5,9,1849.8078752078363,506.80787520783633,30.903,70.127,1,-1,-1,-1
6,1,1318.3042832283027,537.3042832283029,52.0,118.0,1,-1,-1,-1
6,5,1736.4364901161152,468.43649011611524,113.37,257.27,1,-1,-1,-1
6,9,1849.7331134383348,510.73311343833484,28.302,64.224,1,-1,-1,-1
6,11,1666.0,385.0,146.62,332.71,1,-1,-1,-1
6,12,1333.0,498.0,56.686,128.63,1,-1,-1,-1
6,13,107.0,494.0,103.17,234.13,1,-1,-1,-1
7,1,1314.6222083362063,487.6222083362061,67.474,153.11,1,-1,-1,-1
7,9,1849.0430158035106,510.04301580351057,28.302,64.224,1,-1,-1,-1
7,11,1664.4359644727465,367.4359644727465,159.84,362.7,1,-1,-1,-1
7,12,1342.9593721935053,497.9593721935055,56.686,128.63,1,-1,-1,-1
7,14,159.0,550.0,40.123,91.049,1,-1,-1,-1
7,15,1263.0,545.0,47.794,108.46,1,-1,-1,-1
8,1,1321.0534774382195,493.05347743821926,61.514,139.59,1,-1,-1,-1
8,9,1847.63490064276,504.63490064275993,30.903,70.127,1,-1,-1,-1
8,11,1666.6340088029706,369.6340088029706,159.84,362.7,1,-1,-1,-1
8,14,125.2555344357603,496.2555344357603,103.17,234.13,1,-1,-1,-1
8,16,257.0,455.0,113.37,257.27,1,-1,-1,-1
9,1,1323.1183991961007,486.1183991961004,67.474,153.11,1,-1,-1,-1
9,9,1847.4329239355684,504.4329239355684,30.903,70.127,1,-1,-1,-1
9,11,1670.0383565844027,389.03835658440266,146.62,332.71,1,-1,-1,-1
9,14,145.92294533728818,524.9229453372882,52.0,118.0,1,-1,-1,-1
9,17,1727.0,418.0,135.42,307.29,1,-1,-1,-1
9,18,1274.0,551.0,43.624,98.993,1,-1,-1,-1
9,19,266.0,463.0,103.17,234.13,1,-1,-1,-1
10,1,1326.5430629415177,500.543062941518,67.474,153.11,1,-1,-1,-1
10,9,1848.359213128897,509.35921312889695,28.302,64.224,1,-1,-1,-1
10,11,1679.6785195286093,375.6785195286093,146.62,332.71,1,-1,-1,-1
10,14,144.0407066919489,513.0407066919489,56.686,128.63,1,-1,-1,-1
10,18,1275.331282928595,542.3312829285949,47.794,108.46,1,-1,-1,-1
10,20,266.0,463.0,103.17,234.13,1,-1,-1,-1
11,1,1328.8467163936352,502.84671639363523,67.474,153.11,1,-1,-1,-1
11,11,1686.2615236234174,382.26152362341736,146.62,332.71,1,-1,-1,-1
11,14,164.3711479645077,474.3711479645077,26.0,59.0,1,-1,-1,-1
11,18,1276.983859575531,543.9838595755311,47.794,108.46,1,-1,-1,-1
11,20,266.01723829613957,463.01723829613957,103.17,234.13,1,-1,-1,-1
11,21,1844.0,367.0,94.66,214.81,1,-1,-1,-1
12,1,1328.3788803010284,492.37888030102863,73.864,167.61,1,-1,-1,-1
12,11,1690.4252125271105,409.4252125271105,146.62,332.71,1,-1,-1,-1
12,22,-8.0,290.0,207.45,470.74,1,-1,-1,-1
12,23,1837.0,351.0,103.17,234.13,1,-1,-1,-1
12,24,1619.0,396.0,159.84,362.7,1,-1,-1,-1
13,1,1330.1226366995097,494.1226366995097,73.864,167.61,1,-1,-1,-1
13,11,1692.9306128007456,388.9306128007456,146.62,332.71,1,-1,-1,-1
13,23,1869.703193663685,393.70319366368494,30.903,70.127,1,-1,-1,-1
13,25,1643.0,408.0,146.62,332.71,1,-1,-1,-1
13,26,151.0,501.0,28.302,64.224,1,-1,-1,-1
13,27,1286.0,545.0,47.794,108.46,1,-1,-1,-1
14,1,1331.2932667434861,495.29326674348636,73.864,167.61,1,-1,-1,-1
14,11,1682.2951008827608,385.29510088276083,159.84,362.7,1,-1,-1,-1
14,25,1627.0751043987739,404.0751043987739,159.84,362.7,1,-1,-1,-1
14,28,1717.0,396.0,159.84,362.7,1,-1,-1,-1
14,29,-52.0,254.0,270.83,614.58,1,-1,-1,-1
14,30,1867.0,391.0,30.903,70.127,1,-1,-1,-1
15,1,1337.0708139563185,501.0708139563185,67.474,153.11,1,-1,-1,-1
15,11,1678.7900857267073,381.7900857267073,159.84,362.7,1,-1,-1,-1
15,25,1622.1820688462594,399.1820688462594,159.84,362.7,1,-1,-1,-1
15,28,1804.872573039554,514.872573039554,33.737,76.557,1,-1,-1,-1
15,31,-52.0,254.0,270.83,614.58,1,-1,-1,-1
15,32,1867.0,393.0,26.0,59.0,1,-1,-1,-1
16,1,1339.1186004650554,503.1186004650556,67.474,153.11,1,-1,-1,-1
16,11,1676.1250205164333,379.1250205164333,159.84,362.7,1,-1,-1,-1
16,25,1619.0190473637285,396.01904736372853,159.84,362.7,1,-1,-1,-1
16,28,1820.6344409040298,518.6344409040298,36.723,83.333,1,-1,-1,-1
16,33,-52.0,254.0,270.83,614.58,1,-1,-1,-1
16,34,1320.0,462.0,30.903,70.127,1,-1,-1,-1
17,1,1340.5922915874417,504.59229158744165,67.474,153.11,1,-1,-1,-1
17,11,1692.4411920053672,389.44119200536716,146.62,332.71,1,-1,-1,-1
17,25,1643.8201021878053,362.82010218780533,146.62,332.71,1,-1,-1,-1
17,35,-52.0,254.0,270.83,614.58,1,-1,-1,-1
